Time	Platform
3.2833333333333314	"GCP
N1
16"
3.950000000000017	"GCP
N1
16"
3.7333333333333485	"GCP
N1
16"
4.050000000000011	"GCP
N1
16"
3.633333333333354	"GCP
N1
16"
3.6833333333333087	"GCP
N1
16"
3.8499999999999943	"GCP
N1
16"
3.6666666666666856	"GCP
N1
16"
3.8000000000000114	"GCP
N1
16"
3.4666666666666686	"GCP
N1
16"
3.9333333333333087	"GCP
N1
16"
3.0166666666666515	"GCP
N1
16"
4.099999999999994	"GCP
N1
16"
3.9333333333333087	"GCP
N1
16"
3.7833333333333314	"GCP
N1
16"
3.816666666666663	"GCP
N1
16"
3.8000000000000114	"GCP
N1
16"
3.8833333333333258	"GCP
N1
16"
3.9666666666666686	"GCP
N1
16"
4.066666666666663	"GCP
N1
16"
4.1499999999999915	"GCP
N1
32"
4.099999999999994	"GCP
N1
32"
3.9166666666666714	"GCP
N1
32"
3.5	"GCP
N1
32"
3.8500000000000085	"GCP
N1
32"
3.8833333333333258	"GCP
N1
32"
3.86666666666666	"GCP
N1
32"
3.88333333333334	"GCP
N1
32"
3.8333333333333286	"GCP
N1
32"
4.283333333333331	"GCP
N1
32"
3.8333333333333286	"GCP
N1
32"
3.549999999999997	"GCP
N1
32"
3.25	"GCP
N1
32"
4.3500000000000085	"GCP
N1
32"
4.099999999999994	"GCP
N1
32"
4.150000000000006	"GCP
N1
32"
4.300000000000011	"GCP
N1
32"
3.9666666666666544	"GCP
N1
32"
4.199999999999989	"GCP
N1
32"
3.88333333333334	"GCP
N1
32"
4.3500000000000085	"GCP
N1
64"
4.433333333333337	"GCP
N1
64"
4.61666666666666	"GCP
N1
64"
4.366666666666674	"GCP
N1
64"
4.216666666666669	"GCP
N1
64"
3.6666666666666714	"GCP
N1
64"
4.383333333333326	"GCP
N1
64"
4.050000000000011	"GCP
N1
64"
3.98333333333332	"GCP
N1
64"
4.11666666666666	"GCP
N1
64"
4.400000000000006	"GCP
N1
64"
3.5999999999999943	"GCP
N1
64"
4.483333333333334	"GCP
N1
64"
4.616666666666674	"GCP
N1
64"
4.550000000000011	"GCP
N1
64"
4.133333333333326	"GCP
N1
64"
4.416666666666671	"GCP
N1
64"
4.233333333333334	"GCP
N1
64"
4.300000000000011	"GCP
N1
64"
3.5166666666666657	"GCP
N1
64"
2.9499999999999886	"GCP
N2
16"
3.9000000000000057	"GCP
N2
16"
3.316666666666663	"GCP
N2
16"
3.3000000000000114	"GCP
N2
16"
3.8833333333333258	"GCP
N2
16"
3.333333333333343	"GCP
N2
16"
3.816666666666663	"GCP
N2
16"
3.816666666666663	"GCP
N2
16"
3.450000000000017	"GCP
N2
16"
3.8499999999999943	"GCP
N2
16"
3.75	"GCP
N2
16"
3.26666666666668	"GCP
N2
16"
3.4166666666666856	"GCP
N2
16"
2.950000000000017	"GCP
N2
16"
3.8833333333333258	"GCP
N2
16"
3.6999999999999886	"GCP
N2
16"
3.916666666666657	"GCP
N2
16"
3.883333333333354	"GCP
N2
16"
3.1500000000000057	"GCP
N2
16"
3.0	"GCP
N2
16"
3.3833333333333258	"GCP
N2
32"
3.6499999999999915	"GCP
N2
32"
3.816666666666663	"GCP
N2
32"
3.8833333333333258	"GCP
N2
32"
3.75	"GCP
N2
32"
3.833333333333343	"GCP
N2
32"
3.9000000000000057	"GCP
N2
32"
3.083333333333343	"GCP
N2
32"
3.6500000000000057	"GCP
N2
32"
3.6666666666666714	"GCP
N2
32"
3.73333333333332	"GCP
N2
32"
3.700000000000003	"GCP
N2
32"
3.683333333333337	"GCP
N2
32"
3.700000000000003	"GCP
N2
32"
3.61666666666666	"GCP
N2
32"
3.6833333333333513	"GCP
N2
32"
3.6499999999999915	"GCP
N2
32"
3.6666666666666714	"GCP
N2
32"
3.316666666666663	"GCP
N2
32"
3.6666666666666856	"GCP
N2
32"
3.700000000000003	"GCP
N2
64"
3.5166666666666657	"GCP
N2
64"
3.48333333333332	"GCP
N2
64"
3.549999999999997	"GCP
N2
64"
3.6333333333333258	"GCP
N2
64"
3.583333333333343	"GCP
N2
64"
3.5833333333333286	"GCP
N2
64"
3.6500000000000057	"GCP
N2
64"
3.5833333333333286	"GCP
N2
64"
3.6000000000000085	"GCP
N2
64"
3.683333333333337	"GCP
N2
64"
3.5333333333333172	"GCP
N2
64"
3.6666666666666643	"GCP
N2
64"
3.700000000000003	"GCP
N2
64"
3.6000000000000085	"GCP
N2
64"
3.2166666666666686	"GCP
N2
64"
3.5833333333333286	"GCP
N2
64"
3.683333333333337	"GCP
N2
64"
3.7166666666666544	"GCP
N2
64"
3.6666666666666714	"GCP
N2
64"
